id,ysws,approved_at,hours,country,github_username,code_url,demo_url,description,screenshot_url,github_stars,display_name,archived_demo,archived_repo
recqqEMnsgrkR38TE,Stasis,1776038400,15,IN,,https://github.com/Srhurdirsati/SwitchX-Pro,https://github.com/Srhurdirsati/SwitchX-Pro,"SwitchX Pro is a 6-channel WiFi smart switch system with real-time clock automation, allowing precise control of home appliances anytime, anywhere.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/U9_MKvKgrc_-tZNCwecb0w/bconpDOxAW7JfiN3zVJD8Pafmamtutqc6UQJz1bfXqhTwTXELQ9fXNWgG9jm-CJT-2gzgzGe4hUnTFKmXCqTm8oyHH6lzD5-YuEgF4HtgOcCTJhPrOTuN_qbY_JnW33AAqnx1G1a5uShmM-cXXkBDztbt3OR49qAsMEptDomJiBJ8EF8bKDnR54kCQ3ewJ5-/b3fUcYoZdQU0Cn9EAjyHGnyXqqfo080xoJupXOh_-Vw,0,,,http://archive.hackclub.com/zQfAm
recWDyCHybN4ykrXR,Stasis,1774915200,25,AU,,https://github.com/XavierTheSigma/80--Keyboard,https://github.com/XavierTheSigma/80--Keyboard,My first full keyboard + first time using COB (Chip on Board),https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/ukGfWYCx4IY_ZekP2MpQ4w/d7ZGG8wZMhHkogQ31x0CwNur-pkXwHkUPC8e9nz1yRjep-Kb0wBXhKrIqcfsasB9Q0FU-pqku1KzBwZpwm1UppL2NAWbbS9KYdHf1YXgvCaDP7NBsh2iosOC_v4uIMHqK5EaIwQVpDUCFA5ySJ2Or9zmuG30Y5KU_GTG0EF4doyd9S4oYRGRW_mLmPj6BlzZ/9unaefvQDiCgaehWPlNh2ojiJFfFJcs29hRWo2cy6AE,0,,,http://archive.hackclub.com/fz9ue
recpK9hq2z09v5Sjy,Stasis,1774915200,12,PK,,https://github.com/Aahil78/Spotiplay/,https://github.com/Aahil78/Spotiplay/,An ESP32 based Spotify Display.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/zRtuzse90efJsVfKH4Ewwg/MyoSUzGjRTbHxt7yz7KcEoFh8BCimBKkXLuAeJgshvneITjfXQrBwmoF7IrTuFuT0VG1u5Dil6-vUmqvObFRfQDHOUDlny4xej96b5EQkXJ-7Wl2YQozepONrzHp7eXgIVo4lhNbPFj0M-tWtt318zvxqOrEemDf9bgIYPiKK-eJoKgglUn1pXgtr6BrhIUR/s-PfPFY_j9qiOUjvJsiQXIxSKUaxXDK-16nWnKyZGag,0,Aahil,,http://archive.hackclub.com/81CAW
recWNQzPbd2iCMdSE,Stasis,1775779200,4,IN,,https://github.com/piVerified/pi.crystal,https://github.com/piVerified/pi.crystal,A blinker board that is in thw shape of a crystal! OMO,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/vzVReBh7vaKcOG-EnCcp2w/1b5dlGk1vDsCzj1K0IlbmWwBkcydM8nJWoQ0aOiOhyG50Qs0sPCcM3PcLv4_DOR975j8EoVGhiOSnBosKyZ6dtuVLkBivlZcg8L9cjC-CLgW67qlAvTjSRM2kcVKAjXqfws2-mKhNfdnxw0LTCWKpqLJ_6tYhSn8lCmxbm9wBgsebIY5KVlrXhKmBFRzBiLx/RW1nnnNJf8u1qrULgJo6IJJue461jz6vDHYAeeEn5mo,1,,,http://archive.hackclub.com/HORRL
rec7AkJ1SHAKHzw5s,Stasis,1776038400,17,DE,,https://github.com/F45c/esp32-cam-lens,https://github.com/F45c/esp32-cam-lens,I'm building an ESP32-Cam-Device with micro servo controlled zoom lens that I can change the zoom level of my adjustable cam objective with.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/qGP8cHUemcuCk9a1Nwn9Cg/iuSl_f5pGuSEbD1U23EUG9Oq1L7_jwJco2ZUvUq6sqaTNyZMCGlJjLmUv-gIi4wFZsLXCubCRn_cDSNbOkDfPGwZZIx77H1JcuhkBFixohSh2eNrRGbwgZf3D8TzGAan53tp6mVIhqKeRQHom-pJSRSTfeJ9AM5V2bgYZyoFypsTit99EYPGUuy5v7nYoqPQ/sNB4dUCInEMdGcofG8nffX1VDPvAXxXd90AfsTCZNFA,0,,,http://archive.hackclub.com/usUXh
recTEaDZ4fjaiFenO,Stasis,1775433600,10,US,,https://github.com/Picobola1/CustomSpotifyDisplay,https://github.com/Picobola1/CustomSpotifyDisplay,The custom spotify display but like a ipod :),https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/ZfNCH4JXixUQmOVznXl0iA/GOVEWex6EWD_0WcAkRRA78k_JYFx399RsRf5itMgqPyDre7s8-dAmntjaSVl3bQN40Kt_JPYN85GRmQR3kR_vgIJMYYgfnQqWnlW3dl5YQfOmJsvdnaCJpYc2wS_bpjzPqqCbxTjlKnozYc1xIkS-0bBpQwbHxQT27iWvi2FV0e6lobkKLjOecNH2RvM6mTs/tsX55qt_CDZsqKR9nVGfVAlDrKPgctrDpmd92Y87y9U,0,,,http://archive.hackclub.com/etiS0
recPFRff4v3YK94my,Stasis,1775606400,4,US,,https://github.com/benjaminliu-dev/servodriver,https://github.com/benjaminliu-dev/servodriver,A 3-servo driver board that works over UART.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/wkCXvJHruUWlbVXtz3IwbA/qUS3oy-l9IAvzMyrwKgA_h3Ls_ixHs26TIOZ0vmta8vAPA5fnHjagHiv3eYOSc9z3lhteugOtt9PSIHPg8ogTGb6OyUhiCziOGuGJQCCKRPKfEIl24hzsjCQz6w-KLQnPdiB-h00s1txtQT-to2TsSqM7Ey7CFRpfkY7zDWFhjazyBaxYDp6Ebfd5XXpVrzN/Mtms3iVMOMRfbBlbi3KhQfjF5ErJK5Uz40MFp3eAqdg,0,,,http://archive.hackclub.com/REJJ1
recHPbPkFBPoXTRYx,Stasis,1776038400,7,PK,,https://github.com/Huzaifa-Baghoor/Analog-Light-Intensity-Meter,https://github.com/Huzaifa-Baghoor/Analog-Light-Intensity-Meter,I am building a 10-level Light intensity meter without using any microcontroller,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/mwoHzE-HJRPCtl_x-HVxqw/2OKy5cE6O5WWT42MA48m8jPaoT7UI201iq8TXQaHlKCmpawCWTHYf9IZdelB4dFBO_wUtKTk5TVV8OQw16oOSoyqsRDlJxOvawfgoCNOiQw7bwbkhx412oaaEB8tMX1Cc-w1LASag1LS_5as6Z1s8ZMDTSzdwrWBhR-DLyXoTZ2oj0nK_uDNt5TQQWLD6OVW/FjG7eOFfJL7I0xTvQL29TD_HoZPK9Tm-hsF99LqOjDw,0,,,http://archive.hackclub.com/GJNf9
recC6d24heeHCEzxF,Stasis,1776038400,10,US,,https://github.com/AlexD717/HA-Sunrise-Lamp-Alarm,https://github.com/AlexD717/HA-Sunrise-Lamp-Alarm,"A lamp that helps wake me up by slowly becoming brighter, simulating a sunrise, before the alarm goes off.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/04wvfJybUJPrL2vjkO7Kcw/xfgbHsOtuwKBP0SfnGVaa0Ah9iDwYjuPNhq34cuPVX9CvGPum_POp7sBMgRFM3Gzy3f9yFXeGrbF6c0YrxSyFsjwAuHPIHswcMCNyD4dHmMWV-cRl0J_C-QR5T9vjb8V9L3XxVw4UC_uV7EiAFSj-c8jgN9V972c1tV8Db7XhaLN1ud_PY2elDw-Z8_w8VnY/jrstD0lbRYc-PcB1xjcg53N5pzOq8F7vXFI0Ksjlq9E,1,Alexey,,http://archive.hackclub.com/W1HfZ
recYiFN74sg1msjbT,Stasis,1775433600,5,US,,https://github.com/groberts822/ECHO-Display,https://github.com/groberts822/ECHO-Display,"ECHO, or Embedded Controller & Hidden Operations. Music display by day, game console by night.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/8CpPmYQFSkr--FyCUdyATg/ZcXhwHYdNCz7tHx9y8WQV8qWEMJiZF9t5HyH6JsEYwBT98XjJzCu4iTm3WbhClGx8tZJFdG_aCKbPqKCHUFzk7joqMNkoGtw8vA9QDNWJJP15WLfJm2zw9kenHC1bswdDbpQqdthKEIRDhZA7Ah25-YQzIure1cWxQgWCM7_19tjuhPwcyuYrPjWjAFkUj--/VNPFKAEkAIb8fRW2keXmwiJ2eGDCsBYa4oCeoZ3f89o,0,,,http://archive.hackclub.com/A9IOq
recZMYjAxewH9q2Rm,Stasis,1775779200,3,IN,,https://github.com/Sameer-Kulhari/Clicky,https://github.com/Sameer-Kulhari/Clicky,"A custom mouse case with precise cutouts for buttons, the scroll wheel, and screws, featuring a custom shape made specifically for the Bambu Lab Wireless Mouse Components Kit.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/1e9bRaT396c0dMCDdhg8kA/4Sb9uZK_JnGUW7aHrRURuNgwupUdMIu_7DtVUfhhWoOe60pD2s1xJIPwTc7UJXekWYYEntZalHP8J7CqivfjFVcFikl6LUBbXZyfhl1hz4l7AvdZ3XfXb-jVYc8lt4AJRdZ0zSVCycJucltDNKPUGqYjNzZplOjc264xgW38wn02UDgsp-dh-mki10NM2iWa/bS_hJ96dgsQqpBd0-kNjP9Eyzs2LdjFmMP5K3WMq0lM,0,,,http://archive.hackclub.com/gEPPq
recZmOFE7yNhNPJBA,Stasis,1775779200,4,IN,,https://github.com/sohamboyythrdh6/simple-LED-chaser,https://github.com/sohamboyythrdh6/simple-LED-chaser,Hey. my name is soham karan and I want to start my hack club journey by making a very simple led chaser,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/q7is0UzeGhunwEN04uBILw/hZ1-QIo9wr1J7TgUHhRP_niga1vzSIEaQE8gca2asaffXS4EjR4sXeJlhIZQCv5khPq-BJEHiT8KzG5HcU_4azvWKoRne7DrulBiiMVrGvGV-yKB1XtJD8Jf5XuxoIdbA7cYG4YBDJAhmbs0fH3rzNymMldhzEj4RIK3Gh_n9Y9shW50Rz_HjjbpwXwqAKHJ/Rm147KGrS3Frt9qa7Es28_N5kQabt3RR_gErCn0bi8M,0,,,http://archive.hackclub.com/DRWnl
rec7BhNN2tIHtn1cA,Stasis,1773619200,15,OM,,https://github.com/Scorpion9000IQmech/project-repos,https://github.com/Scorpion9000IQmech/project-repos,I designed chains and sprockets in my own design on fusion 360 to make a spinning chain driven system,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/jU8DcnC3kOOI6MQ5o1cPVQ/4xomPUCaN0jg_G_3uCM9C0emfUMafcFf2h_d7cAcjVIaID0vn4rvywQOPxNA--WAB0NgenF3tzipBYuN4mcIlaIyARaeFOjKYB7QZQoaEZMCUeoT8cTXrSseXCcs0z756sqotDIZGHBVDtsQ7wPwDoQpVq4j7QUD71gG0YVPNcGFMXAlwJ7ku5wY5hctxpr-/lLDKo1W2CPA6obb1Syj39dHfLFkvfK98O9w1Diu1Lvs,0,,,http://archive.hackclub.com/EU232
recxiIRfcT2Jv4QZi,Stasis,1776211200,4,US,,https://github.com/doeygirl93/LED-Chaser-PCB,https://github.com/doeygirl93/LED-Chaser-PCB,A 555 analog circut. This is going to be my 2nd every PCB!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/SvhG5F8JxOWRfkd_5-CbfA/PHZrF95Kd0dklBsiMn7hOxdJVeu6PLVaVLt0FnV8gLJ5KXWEatk9H1fxM6GGsZV0_qTKEhK0MWxGbxf1PWi2-vPL9NwMKw4oPtmA5q4pORgpMrZG_WDUHU1Ulvvtwzx88_w8rx1MmY1hlmF-uh4JlzHLWtDc8TCjpYjgTy94Rm0DymfAtWmciltrNTjgije6/Qc4wPTEHFR4fqF09DSbVA3jh9fPh18XI6c0nNgI1oVA,0,Chika,,http://archive.hackclub.com/53xmI
recyPRYdhaSAgJAKE,Stasis,1776038400,9,IN,,https://github.com/tejasmmali/smart-iot-alarm,https://github.com/tejasmmali/smart-iot-alarm,Smart Iot based Desk Alarm clock which have a web based synced simulation control and it also notify you on screen when you get an message or you got pinged on slack its keeps you updated. COMPONETS USED - LCD 16x2 12C Display ARDUINO UNO ESP32 BUZZER,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/jZJiaCC8AMA7dzVa_76Tqw/GMoZlkwKVg-97RHldIgtGVu6k3qtTCgPpSKL1AzurIlV13ETkaUkcrlK_f6Eo3KHM-9IImTizIZr_dpVrxrXZQqDvoYBtn_qrCmfbmaom_xZbM3LCYyUhCf2Ozr1Up2aeFoF0-qLbnYyzfy-gXlbXGdWdFBtTB09-zXeU8OGdQuaTe3UdTQkNyEp8nN_pZVy/FAEO0eJIhT3axn4wbjPCBZJIVgEL7rfq4SVF-TML0bY,0,Tejas Mali,,http://archive.hackclub.com/kLC1F
recbFQ5iAZLowDtar,Stasis,1775779200,1,US,,https://github.com/RyanBran888/CupsyBoard,https://github.com/RyanBran888/CupsyBoard,Blinky board but cupsy,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/3ylNrqRLYKgUhG3h_qPcgg/Y9Y7Nunq2h2kzcbHCHjjGsskEKsQwyXCw8MAg7cDCVLOkvkA3fUl201O2VRubYx5dERdYmuY65UJOPL531xfnqQ3qRrq-m3aJT3RklkvdzdKvc2FAFsC7GYLQGPsP48MT0FIlUCq_9zSZQiXpG_JIfRuHvpNEtZwQXExRnkD5DVNVJf2whjXnigYxR9rAtjp/Ll0JFSw8b5tpFoOilRDNoNvFIrqshGgoIgktVMZKb_Q,0,,,http://archive.hackclub.com/lNd4I
recbMEh6BvdKJhsIk,Stasis,1775606400,3,BD,,https://github.com/FaizeenHoque/CELLA-1M9E1D0B0UMX,https://github.com/FaizeenHoque/CELLA-1M9E1D0B0UMX,"CELLA 1M9E1D0B0UCX — A minimal, open-source 9-key macropad with rotary encoder. RP2040 + KMK. Clear case. Custom PCB",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/-ck-aEGrhUg8p20jI8rucg/w0RQyt20XR0jKCBAM2549FOyftX3MdmzqQblIItI09do8R5QFpoT49Vv4TzcU44TaCXs7XMaGqOCxrnjfdf9PzzAVYc5aak3-iUK4PSp3eM3ANFNcgjkb5-meNMP5MIg1laXoRc0HpdXWJ9aHf1V4qZW6jmfgOtRmE50WGY-xJTAIuZg82bbGE57xqQwXT4h/BS3b3LK5YzXLFN0EWVe3qKeZJW7Y0Rl2JpoyaxJzvBo,0,,,http://archive.hackclub.com/RICO3
recZW2b5RUY6b5CgN,Stasis,1776211200,8,PL,,https://github.com/emb3rcia/spark-tboi,https://github.com/emb3rcia/spark-tboi,The Binding of Isaac: Repentance dedicated small footprint macropad/keyboard with display and auto clicking capability to reduce strain on arms.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/OY2-O6GN7JyZMGr8CNqVBA/nTO7P0KMlp1pSrPWSf7rMeDTTRU7EzEMpcrVuiA6PRzUe8qggUQeVwzPlW_mbxzF336gUtCj0lSEPpWu5pju7509toIonjpaVwOD6L-BPsJXwn82c6sWuMyvP2VNxuh47XbWLRkPzfpibtOJ9WCqgWposyL93PhP-GNQNmX_-mF2A2390WrxNKwyRKMqRftg/kFRTzkia9f8sSMSFjBogMlhmzc0Gqb2H67xezs8_31A,0,,,http://archive.hackclub.com/V6vYH
recZvBw2xslqk7tXB,Stasis,1775779200,13,CA,,https://github.com/GaiyatriJain/Playful-Linked-Robots,https://github.com/GaiyatriJain/Playful-Linked-Robots,linked robots that can message each other :),https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/PTc7lQfV-b0cccya9dUlYA/u7BmarWKWddW6bZiL_wYlekPFv_Y59GNmRoYj69Ij3KTbn8r2HhOXDooqvxmKdBd4nOHWJgFTK4mV5rljx027SFOHtajbUaoupSNjJiGbqnBCIJnSM3No-ufyekwnKaGJFlIxrw63f0ZFclnsp3yDtndNHHw_yfKRSf5yiztTLFVNXKoC3UsvAaQuTKIknyn/_SeS_WEu2lIvZH3H3CGi73uaUehb3p3igJo73MaLHD8,0,,,http://archive.hackclub.com/IaHdW
reccEkKhuDXvUUs1p,Stasis,1775606400,18,IN,,https://github.com/piVerified/pi.mhkb,https://github.com/piVerified/pi.mhkb,A mhkb Styled Keyboard with a knob!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/O6MIc0UdIKvOl9u9QJg9Kg/__gi_eqAUFk8YCnK9f-5aJSuCDn6oRVoxopfTk_jHApdOh5wJpVjmrCwjkoizQXoCeg02ii13GnC8UpnUDorslx7Tm_6MkEF3QYwffj6BFDKWphUvqPh5MVrQZmoqPN-D2aDdZHiO-mV0sUIIwZrWspUN5IleV6Y_7-aJ2fJBKry1uS0BcPS3I3GMVjQysce/oum94CpQhBUv4cbmnINH3vjCY5Wr3TBSc3VxckVJGnQ,1,,,http://archive.hackclub.com/uesN8
recxsic5fgBFZWtjq,Stasis,1776124800,8,US,,https://github.com/bangzishu-huang/QuickPad,https://github.com/bangzishu-huang/QuickPad,"A 5 key macro pad with a rotary encoder that is made in order to enhance my productivity when working in documents (ex. copy and paste commands). There is a little extrusion on the top of the macropad, and it's intended for you to put a little figurine or anything of your choice on it (acts as a mini stand)!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/K7He8Mg-j2F6hKuVp5Bcuw/B5PJPqcRUTvlKqmPAGwOcrBXZ3Q_UKMmhNZFcyDgTuFKl2LCwUoYF2jeBgDOimiFi6HQPWaoLGomsTTxX8h_lf73KaTx9yC1udhFbghinn-FtnAQkDDvghzsU7u5LL4vtm780iHxUoEgMxIlNgvnSzbEGeHIEz9Tw3f-t1Ino_moeK9ODQ2rbLbDELc7b3bd/9sHmwTwoiH10GlDNKnWeuQG5kJcrmlnFZ75dQiPLttk,0,,,http://archive.hackclub.com/y4yTT
recoFotsoSlDxMbAk,Stasis,1776211200,12,LU,,https://github.com/Las-Vejas/Twin,https://github.com/Las-Vejas/Twin,"A macropad type thing that controls both computer with the rp2040 chip, and home assistant using esphome thorugh an esp32-c6 which acts as a slave to the rp2040.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/_82Kffe40_Vsyn3DOleITQ/WZJehWH0idLKya6FbfWkUvdqUngXo30GZDOPf-v-usfH2CmeWw4NdILsAcGZc_HNmPrY5VV5NGP2M8qrPTAx3KpU7zKajgGR8OP2hzUcR-HlgHrdhqGZw1vecTOlgBmrMKBUNB7BfUv9KWLBt5kDANZRxTom57oDuwZKNC97rd-ebzxef8PjzWZphlcySz06/56gZoVIsgdjmoi0f6f11pNIayIm55NfBFvWA8GBVr2w,0,vejas,,http://archive.hackclub.com/LGMHF
recqORbMA0RhhruRl,Stasis,1775779200,1,IN,,https://github.com/Sreelaya-TS/Pikachu_PCB_1.git,https://github.com/Sreelaya-TS/Pikachu_PCB_1.git,A cute custom pcb keychain keychain,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/GccJ1Q7xI9BWZ_vlqmjJaQ/LJ3SWyzZ9KjsvcvG5R9aKEYq_iHopo8BFXlFJDpRf2NmbKi-P73awGXjizVBvLFyKqAg9V5Gbqi9WjMq8TAoCLYHan-k1QKlQ3BfaqypNP5wZw2q45u5xBpTqE7QCMz7xIIxwNW6cuJ4AHf_xhBqT-JLPNl8Gcpb3kmV9CtXyRYYAZ4fmedFvaae_pemgAKq/vnAlMCM6QDcK_rwUEqF5f07yTjDJ3i38lAlB0919YT0,0,,,http://archive.hackclub.com/Y7XOm
rec4rKJoItVqHwJUZ,Stasis,1774224000,19,US,,https://github.com/chinn-yyy/khin---65-mechanical-keyboard,https://github.com/chinn-yyy/khin---65-mechanical-keyboard,"65% mechanical keyboard running QMK firmware on a Raspberry Pi Pico with LED's, an OLED display, and 2 macro keys.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/ST_LuiVDhcYFyhR2AqdQbw/jwTwo3dVBYK1Q6slyJYgR2JEf-_CQmABYHf1853xce-IrIdbOuXx8kv86Vb7hkGE8QhOxXrvqL_UddWhpkt9c6AZXLbQ8hvxGS-0L_V2DBmRWyGzxP7Dp81X8PisNq4i-XwX_I71HqqIRuWErYwexu5iQvt4-pbzhCcp3Y4DbO6YH34a-bsel4MH-ylx_wfv/ljP_JdAXva7I-KPPVoXpY5vocnY8Oq_hwQ69t7AaFkc,0,,,http://archive.hackclub.com/bSPGn
recOfITzCLBYlFDiu,Stasis,1775433600,18,IN,,https://github.com/CHAPARII/ChapBoard,https://github.com/CHAPARII/ChapBoard,"I've made this project with 89 keys, 1 rotary encoder switch and 0.91"" OLED display. I've used Raspberry Pi Pico 2W.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/HbDmUQaRL_RqRAKW6P8yXA/Bfxxzb0pX-VSF7ZAy8hhi-Dr4-nPQoZvd8rkg8FBQRi1HJDLyMnKT0cJuHpzkzkrDIl-mNnLWjeBugODS3_iB1gIwyh4ZZuNF1CxoOYnhfus46z6NKnj-YL_T1L6tjh3-6gdLy2Qr1pBcrrDKy_y3vEkMhbN3aeEzZaqw1v11FCK-lexVT4hxjN17HVl5tz8/1jGbnRHIpnVOFd2TPv_JRev8ENCw60OoOK62Mho1kGA,0,,,http://archive.hackclub.com/OmcTr
rec02ho0xQGLuoe3M,Stasis,1776211200,5,AU,,https://github.com/Anycircle11139s/Hermes,https://github.com/Anycircle11139s/Hermes,I'm building a PCB which has a temperature sensor and stuff,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/dNUP1KCY8xTkka_qk6vvMQ/smHi-TnpOBLT9WWCbsP5F2IqkTNimFpicdjQ2gGiEQhd-1lhHRdKcmCSioazb89fSxa5l9WwFXmDOPKM773rNz1wCydQpbMXEIgKEwzR_bwJQ6lf-mMjzTpa2Yxds4YQ9U6STHOIL8jScamtsEaCw9kX1ldcpYMkn9HxV1Qk1Ku2WP_yp1gyCdH2RNurZPK4/bAYyJWQJV3573XAM-s02edpBvWjke1wPZRLkhWQql9s,0,,,http://archive.hackclub.com/1HqSw
recy6fo8BEB85F3BV,Stasis,1774656000,97,CA,,https://github.com/vuktacic/vdar,https://github.com/vuktacic/vdar,A continuous 3D LiDAR scanner that can generate and visualize point clouds.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/3lAOEnNqtJ9MD7V31KUgUA/VT2AKGX6AxZ-yAoJRkXmFmmRcu5JrLlptB0qa0JQY_Prg5MWTW0lN80dNDsA4AgdhKcaT67P78OuaIFFpogNRZ9vB85MbaWjWfQa-YKAV-y3-14P7lEOHbMwxypyPYKO0gaBkS3EDLAvjcVrF2cXLpKrne3cjHxlUCdunkyk82-lty0mg0aa48Ft9nmhAT6t/oSsUJDhf0roAHmGf3hbrLAOmUykP9vlCWG2C3rfmfpI,0,vuk,,http://archive.hackclub.com/FNRcf
rec0ADye8dEf1k2og,Stasis,1776211200,9,IN,,https://github.com/vanibansal175/AQI---DETECTOR,https://github.com/vanibansal175/AQI---DETECTOR,It help to analyse avg air quality and also tell variance and peak pollution time.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/qRVEX7NFZaonvCNCDCfkiA/tk124eFPlcRRLgH6OyCaaR7GESqDJPnfan2AgPeGrl6psG8K_0kkdkc7rXN3Whjnz0RBkkS-ZcHuybU9auloHqOem-g67ZQFls86mDiu2qM4xs6kujYamAJDJ0fugOTnuS8CZcb1OKChZC0vvn4v97kYQyLuUV9_DnoxkTqZnhkt8GThO1KoNvdXbtXgQEB4/FXyh2cfgIOdaS9l7SfknwROpjdpZFZ3GuxR1ZeEKbtc,0,,,http://archive.hackclub.com/JfoLp
recG0S1jn7fKjvhxp,Stasis,1775779200,11,NL,,https://github.com/Djayden-R/Home-Assistant-Bed-Sensor,https://github.com/Djayden-R/Home-Assistant-Bed-Sensor,"A Home Assistant bed sensor with air quality sensor, weight sensor and screen to display reminders and schedules.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Igdk-OGvg4GVSVbUKn9MRQ/Zhi_B00kg-0r5VXwcPimUVYNjZNl-e_q4uC5pLKotcEk9eastMStapQrI5T7hGHDKBg4MvmzZzdatGMBVq7AMNP8cJpHfJvB9MMlUaDek8mbeioc8I9t6HUFuKU260LEo__HD4ifePhnFPKPGZU2KEaQhpEK_1BdG9ajvi0LRSzlqI7oQiYIeaKdnI_BNr34/xUz8ui62n96H1LKR2J6pg6hQqS58xXdU90t4luys5n4,0,DjaydenR,,http://archive.hackclub.com/kmiLf
rec0FTqL5sDdVxBpT,Stasis,1776211200,15,MY,,https://github.com/LizOnAir/Esp32-Devboard.git,https://github.com/LizOnAir/Esp32-Devboard.git,ESP32-s3 devboard with battery charging support,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/PdmXwKtgbB8eH3QMAlo3yQ/fIN1C-GksKFJmd64e5XVrXkrPpj9hbGq-7kvxiEjL1qDMV9-qBqsmGdRThLFQzFyKc6JO0tlNRv09_wIfJGxELews2GfHKT6n-2qdeSwdXorl2ArnDxDidzqmS8vnO5TumFYKxxUFqxejI5GomlCpbRdQFghn0p2vAweE9yrAdzpNsRGCSUvODPoIHkfW0we/fIlx7M_ZVu9tY6ZCHzwIYgyB5yGvDgT_-5MLw4e643Y,0,,,http://archive.hackclub.com/0XE6R
recZoY6KHXevKrz1j,Stasis,1775433600,10,US,,https://github.com/thorthefish/ring_lathe/tree/main,https://github.com/thorthefish/ring_lathe/tree/main,Its a mini lathe to sand 3d printed rings,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/KWmkuYmKt65kBDjWSsw67g/-NZYBfTM4i109S31h2G6H5aGJ9LzzF8SUOCoA38ejY701mPwIyb60mCE4HZhfelt1pKx2ydFtmeA_AGdLcJaUWH5J5_4ujeIZyFBEIwRYR-ohia1JqeI3625YBi9owbEDbbdOW_Pbu-5KjjFYg0kD3vXiz1hWmQgZqUujytClLlSF_kfq0exBdG89_0ZU1au/PPyGhMhVyJXIatFAAuanbOR1PV4puCXde9tic0PZ1t0,0,,,http://archive.hackclub.com/5okaK
recdoDuOYFECVNYdV,Stasis,1773273600,15,US,,https://github.com/KingKarp842/fidgetclicker,https://github.com/KingKarp842/fidgetclicker,"This project is a small 6-key fidget clicker made using some extra mechanical keyboard switches. The device will have six mechanical switches mounted in a small 3D-printed case, allowing the user to press and click the keys like a fidget toy.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/msGmf-3iilMo335vJNBmUA/o7-YLIGIeiwwNVNSa6tubACPAFyExo4cb0L14UIj89oW8NY0XiDFFHRk9XQ5dsrKCI_BbTWE_sM0Iz3hRi-NWOBhQpaIa7YA3V6eh9dpyK-Up6Tvu1e2Ptj_lg60c3ZAPM-UR83O084fsOUaYDlvQMpE1uz7xbvnfGuJe2Gqgu3YvBV-6lh02ioOQJME7bn4/wYYA0BieOarkGkBhWyJ0Tr7V5HYuZ8i8TybznKkyjZY,0,,,http://archive.hackclub.com/bB0QB
recND5ZzXWtccN1Jb,Stasis,1775779200,10,AR,,https://github.com/thiagolouf/duckbeat,https://github.com/thiagolouf/duckbeat,a cute lil display :3,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/bjArf0-HuPfGzhhJTjieBw/PzedsUHeLHFiyUM9wVvtt1MQp7kuKhBPcpvguyyjh75aSRzsIPduBWX_c-kzthzuM5uYnymOYaFDt_1qHa2B-rmSxTvlFXauLiKjq4mT4Nqs_rSt-P4LOooa8-ycJPRcwT8TUYDEJaQ8NkmL7kHFQHNIQObZeE1Ga6w3JvJmwZTsWgzPL5naPgIYp54Ggars/zFxNXPp8CtdivoprOlWF_5MuK7h-sjXcXp--iZAZQ6U,0,,,http://archive.hackclub.com/Sg7md
